comment_id,date,civic_content,department,type,website
UgxVeC-JH8mT3j6WphF4AaABAg,2025-06-28T05:34:16Z,Positive changes seen in ಆರೋಗ್ಯ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgzL-YWfJFjY8lqL6Ed4AaABAg,2025-07-22T07:02:03Z,Private hospital charging unfair rates for coronavirus patients households angry about exploitation,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgyZvwsFhfTnKf41Xix4AaABAg,2025-03-17T21:01:35Z,Great response regarding ಆರೋಗ್ಯ. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgyFrKPMp3msvJrcpbp4AaABAg,2022-07-30T16:41:28Z,Good improvement in pollution. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugzm4zfPFmbVeCNIsrZ4AaABAg,2025-08-01T04:51:57Z,Government not fixing coronavirus treatment charges residents helpless about rising expenses,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugxq3xcftTmJWedh0Xp4AaABAg,2023-06-01T18:35:57Z,Hospital demanding extra payment for coronavirus treatment families frustrated with hidden costs,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,Coronavirus treatment cost burden too heavy patients fearful of debt and loans,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgxBmAuTuUVsfKyGngN4AaABAg,2025-04-17T18:38:01Z,Positive changes seen in ಸೊಳ್ಳೆ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxuPCKNy0Ek5ILp3vN4AaABAg,2025-06-15T18:47:05Z,Government delay in regulating coronavirus treatment cost households frustrated and worried,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,Health problem is causing inconvenience. Request quick action.,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugw51NhUtTmkxIpCUip4AaABAg,2025-07-27T07:51:14Z,Hospital charging differently for same coronavirus treatment families angry about unfair practice,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugy5mGaIYAJguBVKIgx4AaABAg,2017-11-16T02:28:00Z,mosquito service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugzvoaz5zb6R7gOq3YJ4AaABAg,2025-08-22T02:53:45Z,Happy with the recent work on ಆರೋಗ್ಯ. Keep going.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgwEIWsHqIDEK6F-26p4AaABAg,2025-06-11T14:29:17Z,Happy with the recent work on mosquito. Keep going.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxuPCKNy0Ek5ILp3vN4AaABAg,2025-06-15T18:47:05Z,Coronavirus treatment cost exploitation residents disgusted with private hospital greed,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugzm4zfPFmbVeCNIsrZ4AaABAg,2025-08-01T04:51:57Z,Private hospital demanding advance fees for coronavirus patients households helpless and frustrated,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgzL-YWfJFjY8lqL6Ed4AaABAg,2025-07-22T07:02:03Z,Government not monitoring hospital bills patients angry about lack of control,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgxTuQvEjoksA5gkStV4AaABAg,2025-08-11T03:44:45Z,Hospital bills for coronavirus treatment rising daily families worried about affordability,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgwnKc4DtWSJ3rGQM4d4AaABAg,2025-09-27T08:23:13Z,Good improvement in ಮಾಲಿನ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxaf8e_ZcwP-H2bQ8V4AaABAg,2024-01-10T11:34:03Z,The condition of drainage needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgyFrKPMp3msvJrcpbp4AaABAg,2022-07-30T16:41:28Z,Good improvement in pollution. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgyZvwsFhfTnKf41Xix4AaABAg,2025-03-17T21:01:35Z,Great response regarding ಆರೋಗ್ಯ. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgzYcBZq3nL1hvL6rUp4AaABAg,2024-09-20T05:57:04Z,Coronavirus treatment cost unaffordable residents frustrated with private hospitals,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgwEIWsHqIDEK6F-26p4AaABAg,2025-06-11T14:29:17Z,Happy with the recent work on mosquito. Keep going.,Health & Environment,Feedback,https://example.com
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,Private hospital charging excessive fees households angry about exploitation,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,Government not enforcing fixed rates for coronavirus treatment patients helpless and fearful,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugya9yHTYV-nOmrxuUd4AaABAg,2023-02-17T06:07:20Z,Great response regarding pollution. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxTuQvEjoksA5gkStV4AaABAg,2025-08-11T03:44:45Z,Hospital demanding hidden charges families frustrated about unfair billing,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgzYcBZq3nL1hvL6rUp4AaABAg,2024-09-20T05:57:04Z,Coronavirus treatment cost increasing residents angry about poor regulation,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgxuPCKNy0Ek5ILp3vN4AaABAg,2025-06-15T18:47:05Z,Private hospital bills too high households worried about medical expenses,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,ಆರೋಗ್ಯ problem is causing inconvenience. Request quick action.,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgyBledwRrsjqS3l2PB4AaABAg,2024-07-12T02:05:07Z,ಆರೋಗ್ಯ service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxTuQvEjoksA5gkStV4AaABAg,2025-08-11T03:44:45Z,Government not acting on hospital cost complaints patients frustrated and helpless,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgzL-YWfJFjY8lqL6Ed4AaABAg,2025-07-22T07:02:03Z,Government not acting on hospital cost complaints patients frustrated and helpless,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
Ugzvoaz5zb6R7gOq3YJ4AaABAg,2025-08-22T02:53:45Z,Happy with the recent work on ಆರೋಗ್ಯ. Keep going.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxaf8e_ZcwP-H2bQ8V4AaABAg,2024-01-10T11:34:03Z,Hospital charging unreasonable fees for coronavirus treatment families angry about exploitation,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgxBmAuTuUVsfKyGngN4AaABAg,2025-04-17T18:38:01Z,Positive changes seen in ಸೊಳ್ಳೆ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxe_cqc1LCJB_yHPMV4AaABAg,2025-09-05T16:48:59Z,- Hospital charging unreasonable fees for coronavirus treatment families angry about exploitation,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgyZvwsFhfTnKf41Xix4AaABAg,2025-03-17T21:01:35Z,Great response regarding ಆರೋಗ್ಯ. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,ಆರೋಗ್ಯ problem is causing inconvenience. Request quick action.,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgzYcBZq3nL1hvL6rUp4AaABAg,2024-09-20T05:57:04Z,The condition of ಮಾಲಿನ್ಯ needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugx8TTBFcp15Ze6xG2R4AaABAg,2023-05-28T13:40:59Z,mosquito has not been working properly. Kindly repair it.,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgwEIWsHqIDEK6F-26p4AaABAg,2025-06-11T14:29:17Z,Happy with the recent work on mosquito. Keep going.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxVeC-JH8mT3j6WphF4AaABAg,2025-06-28T05:34:16Z,Positive changes seen in ಆರೋಗ್ಯ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxuPCKNy0Ek5ILp3vN4AaABAg,2025-06-15T18:47:05Z,pollution has not been working properly. Kindly repair it.,Health & Environment,Complaint,https://www.youtube.com/watch?v=brcadWUsIhI
UgwBLT6iCrXke8DVuL94AaABAg,2024-07-08T12:18:48Z,There is an issue with drainage. Please fix it soon.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugwbx7EJ8JRZ6AG2DY94AaABAg,2025-07-30T12:28:05Z,Is it true the medical staff who were in duty while the first Corona victim was admitted are still not quarantined? If so do that first.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugw8CF1yDJAWCrRjpdd4AaABAg,2025-05-28T06:10:36Z,Good improvement in ಆರೋಗ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxq3xcftTmJWedh0Xp4AaABAg,2023-06-01T18:35:57Z,pollution problem is causing inconvenience. Request quick action.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgxBmAuTuUVsfKyGngN4AaABAg,2025-04-17T18:38:01Z,Positive changes seen in ಸೊಳ್ಳೆ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugya9yHTYV-nOmrxuUd4AaABAg,2023-02-17T06:07:20Z,Great response regarding pollution. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgyBledwRrsjqS3l2PB4AaABAg,2024-07-12T02:05:07Z,ಆರೋಗ್ಯ service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugw8CF1yDJAWCrRjpdd4AaABAg,2025-05-28T06:10:36Z,Good improvement in ಆರೋಗ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugya9yHTYV-nOmrxuUd4AaABAg,2023-02-17T06:07:20Z,Great response regarding pollution. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxe_cqc1LCJB_yHPMV4AaABAg,2025-09-05T16:48:59Z,The condition of health needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugxlu08cCt7AMmDqxKN4AaABAg,2024-10-23T04:23:43Z,health service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugx8TTBFcp15Ze6xG2R4AaABAg,2023-05-28T13:40:59Z,mosquito has not been working properly. Kindly repair it.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgyZvwsFhfTnKf41Xix4AaABAg,2025-03-17T21:01:35Z,Great response regarding health. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgzL-YWfJFjY8lqL6Ed4AaABAg,2025-07-22T07:02:03Z,The condition of ಸೊಳ್ಳೆ needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgyFrKPMp3msvJrcpbp4AaABAg,2022-07-30T16:41:28Z,Good improvement in pollution. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxaf8e_ZcwP-H2bQ8V4AaABAg,2024-01-10T11:34:03Z,The condition of drainage needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgwnKc4DtWSJ3rGQM4d4AaABAg,2025-09-27T08:23:13Z,Good improvement in pollution. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugy5mGaIYAJguBVKIgx4AaABAg,2017-11-16T02:28:00Z,mosquito service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxe_cqc1LCJB_yHPMV4AaABAg,2025-09-05T16:48:59Z,Air pollution uncontrolled families worried about long‑term health risks,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugxe_cqc1LCJB_yHPMV4AaABAg,2025-09-05T16:48:59Z,Noise levels disturbing community health residents angry about poor regulation,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgzLy89EPAr5eYPdgMV4AaABAg,2025-05-18T08:48:05Z,Dust clouds from roadwork children coughing continuously households frustrated,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugzm4zfPFmbVeCNIsrZ4AaABAg,2025-08-01T04:51:57Z,Garbage burning at night smoke choking families angry about negligence,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugxaf8e_ZcwP-H2bQ8V4AaABAg,2024-01-10T11:34:03Z,Vehicle pollution increasing residents worried about asthma and respiratory issues,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugw51NhUtTmkxIpCUip4AaABAg,2025-07-27T07:51:14Z,Industrial pollution spreading foul smell households frustrated with unhealthy surroundings,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugzm4zfPFmbVeCNIsrZ4AaABAg,2025-08-01T04:51:57Z,The condition of health needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgzYcBZq3nL1hvL6rUp4AaABAg,2024-09-20T05:57:04Z,The condition of pollution needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugya9yHTYV-nOmrxuUd4AaABAg,2023-02-17T06:07:20Z,Great response regarding pollution. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugw8CF1yDJAWCrRjpdd4AaABAg,2025-05-28T06:10:36Z,Good improvement in ಆರೋಗ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxTuQvEjoksA5gkStV4AaABAg,2025-08-11T03:44:45Z,People are facing trouble due to health.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugxaf8e_ZcwP-H2bQ8V4AaABAg,2024-01-10T11:34:03Z,The condition of drainage needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgyFrKPMp3msvJrcpbp4AaABAg,2022-07-30T16:41:28Z,Good improvement in pollution. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugya9yHTYV-nOmrxuUd4AaABAg,2023-02-17T06:07:20Z,Great response regarding pollution. ಧನ್ಯವಾದಗಳು!,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugxe_cqc1LCJB_yHPMV4AaABAg,2025-09-05T16:48:59Z,Noise pollution from loudspeakers unbearable residents angry about sleepless nights,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
Ugy5mGaIYAJguBVKIgx4AaABAg,2017-11-16T02:28:00Z,mosquito service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxuPCKNy0Ek5ILp3vN4AaABAg,2025-06-15T18:47:05Z,Dust levels rising from construction families worried about children’s health,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugzm4zfPFmbVeCNIsrZ4AaABAg,2025-08-01T04:51:57Z,Air pollution worsening residents frustrated with breathing problems and allergies,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugy5mGaIYAJguBVKIgx4AaABAg,2017-11-16T02:28:00Z,mosquito service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgxTuQvEjoksA5gkStV4AaABAg,2025-08-11T03:44:45Z,People are facing trouble due to health.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugxe_cqc1LCJB_yHPMV4AaABAg,2025-09-05T16:48:59Z,The condition of health needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=KWF7Ji7Up2A
Ugy5mGaIYAJguBVKIgx4AaABAg,2017-11-16T02:28:00Z,mosquito service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=MGYd05gb3XE
UgzLy89EPAr5eYPdgMV4AaABAg,2025-05-18T08:48:05Z,Air pollution uncontrolled families worried about long‑term health risks,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgwnKc4DtWSJ3rGQM4d4AaABAg,2025-09-27T08:23:13Z,Good improvement in ಮಾಲಿನ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
UgwnKc4DtWSJ3rGQM4d4AaABAg,2025-09-27T08:23:13Z,Good improvement in ಮಾಲಿನ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
Ugxlu08cCt7AMmDqxKN4AaABAg,2024-10-23T04:23:43Z,health service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
UgxVeC-JH8mT3j6WphF4AaABAg,2025-06-28T05:34:16Z,Positive changes seen in ಆರೋಗ್ಯ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
UgxTuQvEjoksA5gkStV4AaABAg,2025-08-11T03:44:45Z,Noise levels disturbing community health residents angry about poor regulation,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
Ugzm4zfPFmbVeCNIsrZ4AaABAg,2025-08-01T04:51:57Z,The condition of ಆರೋಗ್ಯ needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgzL-YWfJFjY8lqL6Ed4AaABAg,2025-07-22T07:02:03Z,Dust clouds from roadwork children coughing continuously households frustrated,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgwBLT6iCrXke8DVuL94AaABAg,2024-07-08T12:18:48Z,There is an issue with drainage. Please fix it soon.,Health & Environment,Complaint,https://www.youtube.com/watch?v=8bj42kuS0AQ
UgwnKc4DtWSJ3rGQM4d4AaABAg,2025-09-27T08:23:13Z,Good improvement in ಮಾಲಿನ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
Ugw4yaZ6PkcZrAjLy4F4AaABAg,2025-10-11T03:58:25Z,Positive changes seen in pollution. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
UgyBledwRrsjqS3l2PB4AaABAg,2024-07-12T02:05:07Z,ಆರೋಗ್ಯ service handled very well. Appreciated.,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
UgyFrKPMp3msvJrcpbp4AaABAg,2022-07-30T16:41:28Z,Good improvement in pollution. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
Ugw8CF1yDJAWCrRjpdd4AaABAg,2025-05-28T06:10:36Z,Good improvement in ಆರೋಗ್ಯ. Thank you!,Health & Environment,Feedback,https://www.youtube.com/watch?v=RTOud59wekY
